# Metodo: P3 : Método de Heun
# Intervalo: a = 0.000000000000000, b = 25.000000000000000
# N = 200
t,X,Y
0.000000000000000,30.000000000000000,4.000000000000000
0.125000000000000,31.257147356250000,3.952353378125000
0.250000000000000,32.569917100666426,3.919722665411134
0.375000000000000,33.939734638581204,3.902376038033745
0.500000000000000,35.367927527369846,3.900759828319398
0.625000000000000,36.855689341212031,3.915518680937319
0.750000000000000,38.404035880850400,3.947520714537297
0.875000000000000,40.013752099707742,3.997888687686144
1.000000000000000,41.685327769505946,4.068038388731104
1.125000000000000,43.418879488815069,4.159725732884101
1.250000000000000,45.214056136148035,4.275104360477916
1.375000000000000,47.069924276146701,4.416795889280262
1.500000000000000,48.984829338073791,4.587975376517220
1.625000000000000,50.956227604068307,4.792474977830712
1.750000000000000,52.980483190912662,5.034909217341263
1.875000000000000,55.052623333112598,5.320825641079188
2.000000000000000,57.166044475694720,5.656884801153227
2.125000000000000,59.312161140518575,6.051073317401797
2.250000000000000,61.479989542852286,6.512952873831848
2.375000000000000,63.655658997120519,7.053945937471635
2.500000000000000,65.821847029528401,7.687654992219906
2.625000000000000,67.957139961576465,8.430205073728036
2.750000000000000,70.035331190110229,9.300587867745015
2.875000000000000,72.024686687142697,10.320967651435619
3.000000000000000,73.887234111150445,11.516882689242108
3.125000000000000,75.578171230247492,12.917238357317622
3.250000000000000,77.045543096239559,14.553939737483175
3.375000000000000,78.230404597377444,16.460954958598737
3.500000000000000,79.067758098173972,18.672547027030487
3.625000000000000,79.488615547745273,21.220384774388841
3.750000000000000,79.423544236120924,24.129283483207023
3.875000000000000,78.807959971737805,27.411489576572233
4.000000000000000,77.589166475413290,31.059769614754328
4.125000000000000,75.734662993394431,35.040112576197871
4.250000000000000,73.240589291315401,39.285527305215415
4.375000000000000,70.138523171153219,43.692977961805699
4.500000000000000,66.498515171184903,48.125569556044372
4.625000000000000,62.426601448454182,52.421310327847127
4.750000000000000,58.056236487249561,56.408087017838466
4.875000000000000,53.534843516173993,59.922393725171259
5.000000000000000,49.008267876826024,62.827801599696987
5.125000000000000,44.606557756113596,65.029001701509105
5.250000000000000,40.433873827628082,66.478651602078455
5.375000000000000,36.563814341792259,67.176515146918369
5.500000000000000,33.039806712945791,67.162442339924159
5.625000000000000,29.879119081646216,66.505835958220546
5.750000000000000,27.078711109536485,65.294271774548485
5.875000000000000,24.621403426818411,63.623245322283898
6.000000000000000,22.481374584118549,61.588103095761698
6.125000000000000,20.628521092896637,59.278434925053460
6.250000000000000,19.031601721409928,56.774701365061875
6.375000000000000,17.660306712162271,54.146634885575897
6.500000000000000,16.486480634921857,51.452907673072006
6.625000000000000,15.484733917485819,48.741616834285776
6.750000000000000,14.632644478925695,46.051236012803550
6.875000000000000,13.910704625111123,43.411783075433233
7.000000000000000,13.302124023444656,40.846038944773207
7.125000000000000,12.792563150638869,38.370717688286058
7.250000000000000,12.369844304473770,35.997533816991936
7.375000000000000,12.023668077853344,33.734143054005585
7.500000000000000,11.745350378806169,31.584951643623324
7.625000000000000,11.527586917149711,29.551800099732100
7.750000000000000,11.364247132017902,27.634532859530602
7.875000000000000,11.250196719258991,25.831467575617749
8.000000000000000,11.181146461885159,24.139778087321912
8.125000000000000,11.153524444616880,22.555804339639653
8.250000000000000,11.164368599463676,21.075301219165538
8.375000000000000,11.211236662935385,19.693636785475160
8.500000000000000,11.292130890841708,18.405948885231048
8.625000000000000,11.405435192667451,17.207267746287252
8.750000000000000,11.549862668156100,16.092610906690440
8.875000000000000,11.724411829648396,15.057055752843443
9.000000000000000,11.928330063637870,14.095794018428552
9.125000000000000,12.161083120254920,13.204171818122304
9.250000000000000,12.422329620500675,12.377718140996454
9.375000000000000,12.711899740668544,11.612164190310736
9.500000000000000,13.029777375059872,10.903455512491011
9.625000000000000,13.376085195567609,10.247758493367894
9.750000000000000,13.751072123546296,9.641462501017340
9.875000000000000,14.155102808836376,9.081178710478253
10.000000000000000,14.588648775678056,8.563736446671048
10.125000000000000,15.052280947923848,8.086177720030286
10.250000000000000,15.546663308431720,7.645750498089859
10.375000000000000,16.072547481426501,7.239901150085755
10.500000000000000,16.630768053274799,6.866266416120331
10.625000000000000,17.222238467572462,6.522665183939528
10.750000000000000,17.847947345499175,6.207090301975210
10.875000000000000,18.508955092648714,5.917700614636644
11.000000000000000,19.206390659406061,5.652813373015674
11.125000000000000,19.941448323654900,5.410897149720448
11.250000000000000,20.715384362241579,5.190565369337654
11.375000000000000,21.529513471118276,4.990570555206225
11.500000000000000,22.385204783202109,4.809799388194391
11.625000000000000,23.283877317310178,4.647268673677738
11.750000000000000,24.226994670465828,4.502122318820709
11.875000000000000,25.216058738605100,4.373629433699797
12.000000000000000,26.252602216179147,4.261183687143131
12.125000000000000,27.338179581983704,4.164304072023893
12.250000000000000,28.474356225027996,4.082637266043599
12.375000000000000,29.662695298228865,4.015961814007538
12.500000000000000,30.904741806507378,3.964194407831724
12.625000000000000,32.202003336176390,3.927398603060238
12.750000000000000,33.555926710294784,3.905796388038596
12.875000000000000,34.967869705006637,3.899783117165336
13.000000000000000,36.439066778848165,3.909946436524158
13.125000000000000,37.970587543525257,3.937089973010052
13.250000000000000,39.563286432467895,3.982262731719438
13.375000000000000,41.217741693110932,4.046795356203058
13.500000000000000,42.934181429959238,4.132344657514332
13.625000000000000,44.712393947375244,4.240948115364676
13.750000000000000,46.551619073916574,4.375090400410728
13.875000000000000,48.450416487436378,4.537784358264436
14.000000000000000,50.406506302819617,4.732669321758301
14.125000000000000,52.416576347036396,4.964130050965667
14.250000000000000,54.476049669180985,5.237439986309021
14.375000000000000,56.578804999072626,5.558932740821011
14.500000000000000,58.716842229350531,5.936205685745938
14.625000000000000,60.879884815687653,6.378358824354881
14.750000000000000,63.054911699615828,6.896270466700113
14.875000000000000,65.225613639819763,7.502907846379010
15.000000000000000,67.371773724079122,8.213664776057063
15.125000000000000,69.468580825513249,9.046708337533539
15.250000000000000,71.485899923423681,10.023300617688189
15.375000000000000,73.387547143231999,11.168037454766838
15.500000000000000,75.130652980718313,12.508911914535892
15.625000000000000,76.665246848673573,14.077064667666487
15.750000000000000,77.934259947477017,15.906028494752631
15.875000000000000,78.874216228648514,18.030218100240562
16.000000000000000,79.416947408243652,20.482378749265387
16.125000000000000,79.492696304225002,23.289723580068944
16.250000000000000,79.034912787405763,26.468612857094693
16.375000000000000,77.986834446069863,30.017919395350678
16.500000000000000,76.309526710865944,33.911719442786278
16.625000000000000,73.990442337016350,38.092603090368862
16.750000000000000,71.050879698110660,42.467523347088830
16.875000000000000,67.550261466714501,46.908349467453754
17.000000000000000,63.585292335883297,51.258764898073635
17.125000000000000,59.283029050407081,55.347684843881864
17.250000000000000,54.788556636677665,59.007302689883062
17.375000000000000,50.249683926491280,62.092069685756849
17.500000000000000,45.802031344729162,64.494318037621480
17.625000000000000,41.557600215182523,66.153244565802742
17.750000000000000,37.598574958298126,67.056096651375666
17.875000000000000,33.976428170673369,67.232613900944993
18.000000000000000,30.715109720639307,66.745182593320333
18.125000000000000,27.816559966559930,65.677456089516595
18.250000000000000,25.266913879229049,64.123647391151648
18.375000000000000,23.042249906844962,62.179801941090203
18.500000000000000,21.113284536129459,59.937517757425522
18.625000000000000,19.448844371700580,57.479996457042441
